_time,EC,Humidity_percent,PH,Temperature_C,WaterTemp_C
2023-11-04 17:43:24.730000+00:00,0.06,51,7.73,22.9,21.12
2023-11-04 17:48:36.838000+00:00,0.09,51.1,7.73,22.9,21.25
2023-11-04 17:53:45.121000+00:00,0.09,51,7.72,22.9,21.12
2023-11-04 17:58:53.799000+00:00,0.06,51.1,7.73,22.9,21.19
2023-11-04 18:04:01.924000+00:00,0.06,51.4,7.73,22.9,21.19
2023-11-04 18:09:42.025000+00:00,0.09,51.8,7.74,22.9,21.12
2023-11-04 18:14:54.197000+00:00,0.09,50.8,7.73,23,21.12
2023-11-04 18:20:03.295000+00:00,0.06,51.6,7.72,23,21.12
2023-11-04 18:25:18.437000+00:00,0.09,52,7.73,22.9,21.12
2023-11-04 18:30:27.798000+00:00,0.06,52.1,7.74,22.9,21.12
2023-11-04 18:35:36.011000+00:00,0.06,52.2,7.73,22.9,21.19
2023-11-04 18:40:49.373000+00:00,0.12,52.4,7.73,22.9,21.12
2023-11-04 18:45:57.559000+00:00,0.06,52.2,7.74,22.9,21.12
2023-11-04 18:51:06.280000+00:00,0.06,50.5,7.74,23,21.19
2023-11-04 18:56:18.813000+00:00,0.06,51.8,7.74,22.9,21.12
2023-11-04 19:01:26.467000+00:00,0.09,52.4,7.73,23,21.12
2023-11-04 19:06:34.264000+00:00,0.09,52.6,7.74,22.9,21.12
2023-11-04 19:11:44.075000+00:00,0.06,52.6,7.74,22.9,21.06
2023-11-04 19:16:53.187000+00:00,0.06,52.8,7.73,22.9,21.12
2023-11-04 19:22:01.154000+00:00,0.06,51.5,7.73,23,21.12
2023-11-04 19:27:15.637000+00:00,0.09,52.3,7.74,23,21.12
2023-11-04 19:32:23.928000+00:00,0.09,52.5,7.74,22.9,21.06
2023-11-04 19:37:32.758000+00:00,0.06,52.6,7.73,22.9,21.06
2023-11-04 19:42:41.070000+00:00,0.06,52.7,7.74,22.9,21.12
2023-11-04 19:47:53.398000+00:00,0.06,52.9,7.74,22.9,21.19
2023-11-04 19:53:02.243000+00:00,0.06,52.8,7.74,22.9,21.06
2023-11-04 19:58:10.956000+00:00,0.09,52.4,7.73,22.9,21.12
2023-11-04 20:03:19.107000+00:00,0.06,52.7,7.72,23,21.06
2023-11-04 20:08:31.800000+00:00,0.06,53.1,7.74,23,21.06
2023-11-04 20:13:40.048000+00:00,0.06,52.8,7.72,23,21.06
2023-11-04 20:18:48.668000+00:00,0.12,51.7,7.74,23,21.06
2023-11-04 20:23:57.496000+00:00,0.06,52.3,7.73,23,21.06
2023-11-04 20:29:10.229000+00:00,0.09,52.4,7.73,22.9,21.06
2023-11-04 20:34:19.125000+00:00,0.09,52.6,7.74,23,21.06
2023-11-04 20:39:27.898000+00:00,0.09,52.9,7.73,22.9,21.06
2023-11-04 20:44:40.279000+00:00,0.09,52.9,7.72,23,21.06
2023-11-04 20:49:48.737000+00:00,0.06,52.7,7.74,23,21.06
2023-11-04 20:54:58.217000+00:00,0.06,53,7.74,23,21
2023-11-04 21:00:12.108000+00:00,0.06,53.5,7.72,22.9,21
2023-11-04 21:05:20.570000+00:00,0.06,53.2,7.73,23,21.06
2023-11-04 21:10:28.814000+00:00,0.06,53.4,7.72,23,21
2023-11-04 21:15:36.869000+00:00,0.09,53.6,7.74,23,21
2023-11-04 21:20:45.365000+00:00,0.12,52.9,7.78,23.1,21.19
2023-11-04 21:25:57.956000+00:00,0.16,52.8,7.76,23.2,21.25
2023-11-04 21:31:05.515000+00:00,0.12,52.7,7.75,23.2,21.25
2023-11-04 21:36:14.347000+00:00,0.12,52.7,7.75,23.3,21.25
2023-11-04 21:41:22.777000+00:00,0.12,52.7,7.75,23.4,21.25
2023-11-04 21:46:36.225000+00:00,0.16,52.8,7.73,23.4,21.19
2023-11-04 21:51:44.391000+00:00,0.16,52.4,7.74,23.5,21.19
2023-11-04 21:56:52.940000+00:00,0.16,52.3,7.75,23.5,21.19
2023-11-04 22:02:01.415000+00:00,0.12,52.2,7.73,23.7,21.25
2023-11-04 22:07:15.150000+00:00,0.12,51.8,7.74,23.8,21.19
2023-11-04 22:12:23.191000+00:00,0.19,51.6,7.74,23.9,21.25
2023-11-04 22:17:32.473000+00:00,0.12,51.4,7.75,24,21.19
2023-11-04 22:22:40.751000+00:00,0.19,51.5,7.72,24.1,21.19
2023-11-04 22:27:54.355000+00:00,0.16,51.2,7.73,24.1,21.19
2023-11-04 22:33:02.520000+00:00,0.16,51.5,7.74,24.1,21.19
2023-11-04 22:38:10.280000+00:00,0.12,51.5,7.74,24.2,21.19
2023-11-04 22:43:19.199000+00:00,0.12,51.3,7.73,24.3,21.19
2023-11-04 22:48:27.329000+00:00,0.12,51,7.72,24.3,21.19
2023-11-04 22:53:35.946000+00:00,0.12,51.1,7.74,24.3,21.31
2023-11-04 22:58:44.687000+00:00,0.16,51.1,7.72,24.3,21.19
2023-11-04 23:03:56.880000+00:00,0.16,51.1,7.72,24.1,21.19
2023-11-04 23:09:05.057000+00:00,0.22,51.5,7.73,23.9,21.25
2023-11-04 23:14:13.662000+00:00,0.16,51.7,7.72,23.8,21.25
2023-11-04 23:19:21.161000+00:00,0.19,52.2,7.72,23.7,21.19
2023-11-04 23:24:34.507000+00:00,0.12,51.7,7.73,24,21.19
2023-11-04 23:29:42.998000+00:00,0.16,51.7,7.72,24,21.25
2023-11-04 23:34:51.437000+00:00,0.16,51.9,7.72,23.8,21.25
2023-11-04 23:40:00.416000+00:00,0.22,52.4,7.72,23.7,21.25
2023-11-04 23:45:12.690000+00:00,0.19,52.5,7.73,23.7,21.25
2023-11-04 23:50:21.656000+00:00,0.16,52.7,7.71,23.6,21.25
2023-11-04 23:55:29.804000+00:00,0.19,52.7,7.73,23.7,21.25
2023-11-05 00:00:38.381000+00:00,0.16,52.6,7.72,23.7,21.25
2023-11-05 00:05:51.406000+00:00,0.19,52.5,7.72,23.7,21.37
2023-11-05 00:11:00.427000+00:00,0.16,52.5,7.72,23.8,21.31
2023-11-05 00:16:08.505000+00:00,0.22,52.9,7.72,23.7,21.31
2023-11-05 00:21:16.977000+00:00,0.16,52.7,7.72,23.8,21.31
2023-11-05 00:26:31.241000+00:00,0.19,52.6,7.71,23.8,21.31
2023-11-05 00:31:39.216000+00:00,0.19,52.9,7.71,23.8,21.31
2023-11-05 00:36:47.888000+00:00,0.22,52.9,7.71,23.8,21.31
2023-11-05 00:41:56.297000+00:00,0.12,53,7.72,23.7,21.31
2023-11-05 00:47:10.066000+00:00,0.19,52.8,7.7,23.8,21.37
2023-11-05 00:52:18.951000+00:00,0.12,52.9,7.71,23.9,21.31
2023-11-05 00:57:28.341000+00:00,0.22,53.3,7.71,23.8,21.37
2023-11-05 01:02:37.267000+00:00,0.22,53.1,7.71,23.7,21.37
2023-11-05 01:07:49.813000+00:00,0.12,53.6,7.73,23.7,21.37
2023-11-05 01:12:59.128000+00:00,0.19,53.6,7.71,23.7,21.37
2023-11-05 01:18:08.566000+00:00,0.16,53.4,7.72,23.7,21.37
2023-11-05 01:23:17.386000+00:00,0.16,53.3,7.71,23.7,21.37
2023-11-05 01:28:30.675000+00:00,0.16,54.4,7.71,23.7,21.37
2023-11-05 01:33:38.966000+00:00,0.16,53.5,7.71,23.7,21.37
2023-11-05 01:38:47.076000+00:00,0.16,53.7,7.72,23.7,21.44
2023-11-05 01:43:55.561000+00:00,0.19,53.8,7.71,23.6,21.37
2023-11-05 01:49:08.748000+00:00,0.22,53.9,7.71,23.7,21.44
2023-11-05 01:54:17.233000+00:00,0.16,53.6,7.7,23.6,21.37
2023-11-05 01:59:25.719000+00:00,0.22,53.8,7.71,23.7,21.44
2023-11-05 02:04:34.208000+00:00,0.19,53.8,7.71,23.7,21.5
2023-11-05 02:09:42.366000+00:00,0.16,53.9,7.71,23.6,21.44
2023-11-05 02:14:51.546000+00:00,0.16,54.1,7.7,23.6,21.44
2023-11-05 02:20:00.503000+00:00,0.16,53.9,7.7,23.6,21.44
2023-11-05 02:25:14.140000+00:00,0.12,54.8,7.71,23.6,21.5
2023-11-05 02:30:22.526000+00:00,0.12,54.5,7.72,23.5,21.5
2023-11-05 02:35:31.209000+00:00,0.12,54.3,7.71,23.6,21.5
2023-11-05 02:40:40.003000+00:00,0.12,54.4,7.71,23.6,21.5
2023-11-05 02:45:53.740000+00:00,0.19,53.8,7.71,23.8,21.44
2023-11-05 02:51:01.949000+00:00,0.12,54.1,7.69,23.8,21.5
2023-11-05 02:56:10.387000+00:00,0.19,54.1,7.7,23.6,21.5
2023-11-05 03:01:18.878000+00:00,0.16,53.9,7.68,23.8,21.5
2023-11-05 03:06:32.224000+00:00,0.12,54.4,7.69,23.7,21.56
2023-11-05 03:11:40.140000+00:00,0.12,54.6,7.7,23.6,21.62
2023-11-05 03:16:48.078000+00:00,0.16,55.1,7.69,23.5,21.5
2023-11-05 03:21:56.539000+00:00,0.22,54.9,7.68,23.5,21.5
2023-11-05 03:27:10.963000+00:00,0.19,54.5,7.7,23.6,21.56
2023-11-05 03:32:19.321000+00:00,0.22,54.7,7.76,23.6,21.62
2023-11-05 03:37:27.605000+00:00,0.13,54.6,7.76,23.6,21.75
2023-11-05 03:42:36.085000+00:00,0.16,54.7,7.73,23.6,21.81
2023-11-05 03:47:50.256000+00:00,0.16,54.8,7.73,23.6,21.75
2023-11-05 03:52:59.679000+00:00,0.19,55,7.73,23.5,21.75
2023-11-05 03:58:08.305000+00:00,0.19,54.7,7.73,23.6,21.69
2023-11-05 04:03:22.259000+00:00,0.16,54.7,7.73,23.6,21.75
2023-11-05 04:08:45.324000+00:00,0.16,54.7,7.73,23.6,21.81
2023-11-05 04:13:53.999000+00:00,0.16,54.9,7.73,23.5,21.75
2023-11-05 04:19:02.974000+00:00,0.13,55.1,7.71,23.5,21.75
2023-11-05 04:24:11.805000+00:00,0.16,54.8,7.74,23.5,21.69
2023-11-05 04:29:24.795000+00:00,0.19,54.7,7.73,23.6,21.81
2023-11-05 04:34:33.584000+00:00,0.19,55.1,7.73,23.5,21.75
2023-11-05 04:39:41.496000+00:00,0.16,55.1,7.72,23.5,21.87
2023-11-05 04:44:49.829000+00:00,0.16,54.7,7.73,23.5,21.75
2023-11-05 04:49:58.128000+00:00,0.22,54.6,7.73,23.6,21.75
2023-11-05 04:55:06.740000+00:00,0.16,54.5,7.72,23.6,21.75
2023-11-05 05:00:15.666000+00:00,0.16,54.4,7.73,23.7,21.75
2023-11-05 05:05:29.668000+00:00,0.22,54.4,7.73,23.7,21.75
2023-11-05 05:10:37.923000+00:00,0.25,54.3,7.72,23.7,21.81
2023-11-05 05:15:46.777000+00:00,0.16,54.2,7.71,23.6,21.75
2023-11-05 05:20:58.524000+00:00,0.16,54.2,7.72,23.7,21.87
2023-11-05 05:26:07.846000+00:00,0.22,53.8,7.72,23.8,21.81
2023-11-05 05:31:17.562000+00:00,0.19,54,7.72,23.7,21.81
2023-11-05 05:36:26.173000+00:00,0.16,54.1,7.71,23.7,21.75
2023-11-05 05:41:37.099000+00:00,0.19,54.1,7.71,23.7,21.75
2023-11-05 05:46:45.361000+00:00,0.22,54.3,7.72,23.7,21.75
2023-11-05 05:51:55.135000+00:00,0.16,54.6,7.72,23.6,21.75
2023-11-05 05:57:04.260000+00:00,0.16,54.2,7.71,23.7,21.75
2023-11-05 06:02:18.085000+00:00,0.16,54.1,7.72,23.7,21.81
2023-11-05 06:07:26.785000+00:00,0.13,54.2,7.7,23.6,21.81
2023-11-05 06:12:35.201000+00:00,0.22,54.2,7.71,23.5,21.81
2023-11-05 06:17:45.925000+00:00,0.16,54,7.72,23.6,21.87
2023-11-05 06:22:54.586000+00:00,0.16,54.1,7.7,23.6,21.81
2023-11-05 06:28:03.390000+00:00,0.19,54.2,7.71,23.6,21.81
2023-11-05 06:33:12.083000+00:00,0.16,54.1,7.7,23.6,21.81
2023-11-05 06:38:24.853000+00:00,0.16,54.1,7.71,23.7,21.87
2023-11-05 06:43:33.449000+00:00,0.19,53.7,7.71,23.6,21.87
2023-11-05 06:48:42.277000+00:00,0.16,54.1,7.72,23.7,21.81
2023-11-05 06:53:53.275000+00:00,0.19,54.3,7.71,23.5,21.94
2023-11-05 06:59:01.488000+00:00,0.19,54.2,7.71,23.5,21.81
2023-11-05 07:04:10.266000+00:00,0.19,54.1,7.7,23.6,21.81
2023-11-05 07:09:19.389000+00:00,0.19,53.9,7.71,23.7,21.87
2023-11-05 07:14:32.727000+00:00,0.13,53.3,7.71,23.9,21.81
2023-11-05 07:19:41.536000+00:00,0.22,53.3,7.71,23.8,21.87
2023-11-05 07:24:49.763000+00:00,0.19,52.9,7.7,24.1,21.87
2023-11-05 07:30:01.818000+00:00,0.19,52.9,7.72,24,21.81
2023-11-05 07:35:10.029000+00:00,0.19,53.5,7.71,23.8,21.87
2023-11-05 07:40:18.436000+00:00,0.22,53.3,7.71,23.8,21.87
2023-11-05 07:45:26.987000+00:00,0.19,53.4,7.7,23.7,21.87
2023-11-05 07:50:35.869000+00:00,0.19,53.2,7.72,23.7,21.94
2023-11-05 07:55:49.617000+00:00,0.22,53.2,7.71,23.8,21.87
2023-11-05 08:00:58.198000+00:00,0.19,53.3,7.7,23.7,21.87
2023-11-05 08:06:07.414000+00:00,0.22,53.3,7.72,23.8,21.87
2023-11-05 08:11:18.771000+00:00,0.26,53,7.71,23.8,21.87
2023-11-05 08:16:27.541000+00:00,0.16,53.1,7.72,23.8,21.87
2023-11-05 08:21:36.256000+00:00,0.19,53.1,7.71,23.8,21.94
2023-11-05 08:26:45.139000+00:00,0.19,53.1,7.71,23.7,21.94
2023-11-05 08:31:57.792000+00:00,0.22,53.3,7.71,23.7,21.87
2023-11-05 08:37:06.264000+00:00,0.19,53.2,7.71,23.7,21.87
2023-11-05 08:42:14.640000+00:00,0.19,53.2,7.72,23.7,21.87
2023-11-05 08:47:27.212000+00:00,0.16,53.4,7.72,23.7,21.94
2023-11-05 08:52:36.186000+00:00,0.16,53.6,7.71,23.5,21.94
2023-11-05 08:57:44.463000+00:00,0.16,53.5,7.71,23.6,21.94
2023-11-05 09:02:55.991000+00:00,0.22,53.4,7.72,23.5,21.87
2023-11-05 09:08:04.032000+00:00,0.13,53.2,7.71,23.6,21.87
2023-11-05 09:13:13.075000+00:00,0.16,52.9,7.72,23.7,21.94
2023-11-05 09:18:21.487000+00:00,0.19,53.1,7.72,23.7,22
2023-11-05 09:23:34.210000+00:00,0.19,53,7.73,23.6,21.94
2023-11-05 09:28:42.714000+00:00,0.13,53.1,7.71,23.7,21.94
2023-11-05 09:33:51.468000+00:00,0.19,53.1,7.72,23.7,21.94
2023-11-05 09:39:02.703000+00:00,0.09,53,7.72,23.6,21.94
2023-11-05 09:44:12.043000+00:00,0.06,53.3,7.75,23.5,22
2023-11-05 09:49:21.237000+00:00,0.06,53.9,7.74,23.4,22
2023-11-05 09:54:29.761000+00:00,0.06,54,7.74,23.2,22
2023-11-05 09:59:41.196000+00:00,0.06,54.3,7.74,23.1,22.06
2023-11-05 10:04:50.139000+00:00,0.06,54.3,7.72,23.1,22
2023-11-05 10:09:58.242000+00:00,0.06,53.9,7.75,23.2,22
2023-11-05 10:15:11.621000+00:00,0.06,54.7,7.74,22.9,22.06
2023-11-05 10:20:20.447000+00:00,0.09,54.6,7.75,22.9,22.06
2023-11-05 10:25:29.350000+00:00,0.09,53.9,7.74,23.4,22
2023-11-05 10:30:42.733000+00:00,0.06,54.2,7.73,23.2,22
2023-11-05 10:35:51.738000+00:00,0.06,53.8,7.73,23.3,22
2023-11-05 10:41:01.047000+00:00,0.06,53.4,7.75,23.7,22
2023-11-05 10:46:14.412000+00:00,0.13,53,7.74,23.7,22
2023-11-05 10:51:23.570000+00:00,0.06,52.9,7.74,23.7,22.06
2023-11-05 10:56:32.717000+00:00,0.06,53,7.75,23.7,22
2023-11-05 11:01:46.003000+00:00,0.06,52.9,7.76,23.7,22
2023-11-05 11:06:54.546000+00:00,0.06,52.8,7.75,23.5,22
2023-11-05 11:12:03.181000+00:00,0.06,52.8,7.75,23.5,22.06
2023-11-05 11:17:16.375000+00:00,0.06,52.8,7.74,23.6,22.06
2023-11-05 11:22:24.825000+00:00,0.06,52.6,7.74,23.5,22
2023-11-05 11:27:33.441000+00:00,0.06,52.6,7.76,23.4,22.06
2023-11-05 11:32:49.037000+00:00,0.06,52.6,7.75,23.4,22
2023-11-05 11:37:58.226000+00:00,0.06,52.4,7.75,23.4,22
2023-11-05 11:43:06.749000+00:00,0.06,52.1,7.76,23.5,22.06
2023-11-05 11:48:19.702000+00:00,0.06,52.6,7.75,23.3,22
2023-11-05 11:53:28.971000+00:00,0.06,52.8,7.75,23.4,22.06
2023-11-05 11:58:37.330000+00:00,0.06,52.7,7.75,23.4,22.06
2023-11-05 12:03:50.722000+00:00,0.06,53.3,7.76,23.3,22.06
2023-11-05 12:09:00.039000+00:00,0.06,53,7.75,23.4,22
2023-11-05 12:14:09.739000+00:00,0.06,52.7,7.75,23.5,22.12
2023-11-05 12:19:23.719000+00:00,0.06,52.8,7.75,23.5,22.06
2023-11-05 12:24:31.752000+00:00,0.06,52.4,7.76,23.5,22.06
2023-11-05 12:29:41.264000+00:00,0.06,53.1,7.75,23.4,22
2023-11-05 12:34:55.497000+00:00,0.06,52.9,7.75,23.3,22
2023-11-05 12:40:04.318000+00:00,0.06,53.2,7.75,23.2,22.06
2023-11-05 12:45:13.515000+00:00,0.06,53.2,7.77,23.2,22
2023-11-05 12:50:26.763000+00:00,0.06,53.4,7.76,23.3,22
2023-11-05 12:55:35.084000+00:00,0.06,53,7.76,23.4,22
2023-11-05 13:00:44.190000+00:00,0.06,53,7.76,23.2,22
2023-11-05 13:05:57.341000+00:00,0.06,53,7.76,23.1,22
2023-11-05 13:11:05.739000+00:00,0.09,53.1,7.75,23.2,21.94
2023-11-05 13:16:14.553000+00:00,0.06,53.2,7.74,23.1,22
2023-11-05 13:21:27.069000+00:00,0.06,53.5,7.76,23.1,21.94
2023-11-05 13:26:36.443000+00:00,0.06,53.3,7.76,23.2,21.94
2023-11-05 13:31:44.446000+00:00,0.06,53,7.76,23.3,22.06
2023-11-05 13:36:57.381000+00:00,0.06,52.9,7.75,23.2,22
2023-11-05 13:42:06.482000+00:00,0.06,53.3,7.75,23.1,22
2023-11-05 13:47:15.166000+00:00,0.06,53.5,7.76,23.1,22
2023-11-05 13:52:29.249000+00:00,0.06,53.3,7.74,23.1,22
2023-11-05 13:57:38.124000+00:00,0.06,53.2,7.75,23.1,21.94
2023-11-05 14:02:46.917000+00:00,0.06,53.1,7.76,23.1,22.06
2023-11-05 14:08:01.060000+00:00,0.09,53.2,7.75,23,22
2023-11-05 14:13:10.199000+00:00,0.06,53.5,7.74,23,22.06
2023-11-05 14:18:18.837000+00:00,0.09,53.5,7.76,23,22
2023-11-05 14:23:33.372000+00:00,0.06,53.6,7.75,23,22.06
2023-11-05 14:28:42.332000+00:00,0.06,53.6,7.75,23,22
2023-11-05 14:33:51.147000+00:00,0.06,53.6,7.76,23,21.94
2023-11-05 14:39:04.360000+00:00,0.06,53.1,7.76,23,22
2023-11-05 14:44:13.710000+00:00,0.06,53.2,7.74,23,21.94
2023-11-05 14:49:23.179000+00:00,0.06,52.9,7.74,23,21.94
2023-11-05 14:54:37.028000+00:00,0.06,53.1,7.74,23,22
2023-11-05 14:59:45.464000+00:00,0.06,53.2,7.75,23,21.94
2023-11-05 15:04:54.274000+00:00,0.06,52.1,7.74,23.1,21.94
2023-11-05 15:10:07.466000+00:00,0.06,52.4,7.75,23.1,22
2023-11-05 15:15:17.384000+00:00,0.06,52,7.75,23.1,21.94
2023-11-05 15:20:26.709000+00:00,0.06,52.3,7.74,23.1,21.94
2023-11-05 15:25:38.932000+00:00,0.06,52.1,7.74,23,21.94
2023-11-05 15:30:49.084000+00:00,0.06,52,7.76,23,22
2023-11-05 15:35:58.311000+00:00,0.06,52.3,7.75,23,22
2023-11-05 15:41:12.119000+00:00,0.06,52.1,7.74,23,21.94
2023-11-05 15:46:21.212000+00:00,0.06,51.9,7.74,23.1,21.94
2023-11-05 15:51:29.903000+00:00,0.09,52.3,7.74,23,22
2023-11-05 15:56:43.120000+00:00,0.06,52.3,7.76,23,21.94
2023-11-05 16:01:52.316000+00:00,0.06,51.8,7.74,23,21.94
2023-11-05 16:07:00.725000+00:00,0.06,51.9,7.75,23,21.87
2023-11-05 16:12:14.273000+00:00,0.09,51.4,7.73,23,22
2023-11-05 16:17:22.433000+00:00,0.06,51.3,7.75,23,21.94
2023-11-05 16:22:31.318000+00:00,0.06,51.5,7.76,23,21.94
2023-11-05 16:27:44.133000+00:00,0.06,50.9,7.75,23,21.87
2023-11-05 16:32:53.869000+00:00,0.09,50.7,7.75,23,22
2023-11-05 16:38:02.942000+00:00,0.06,50.5,7.75,23.1,21.87
2023-11-05 16:43:15.972000+00:00,0.06,50.5,7.75,23,22
2023-11-05 16:48:25.241000+00:00,0.06,50.6,7.75,23.1,21.94
2023-11-05 16:53:33.486000+00:00,0.09,49.6,7.76,23,21.94
2023-11-05 16:58:47.352000+00:00,0.06,49.8,7.76,23,21.87
2023-11-05 17:03:57.020000+00:00,0.06,49.7,7.75,23.1,21.87
2023-11-05 17:09:04.564000+00:00,0.06,48.4,7.75,23,21.94
2023-11-05 17:14:18.127000+00:00,0.06,49.2,7.75,23,21.87
2023-11-05 17:19:27.391000+00:00,0.06,49.8,7.76,23,21.94
2023-11-05 17:24:35.044000+00:00,0.09,50.1,7.76,23,21.87
2023-11-05 17:29:49.325000+00:00,0.06,49.9,7.76,23,21.94
2023-11-05 17:34:58.301000+00:00,0.06,50.2,7.75,23,21.94
2023-11-05 17:40:06.667000+00:00,0.06,49.9,7.76,23,21.87
2023-11-05 17:45:19.937000+00:00,0.06,49.8,7.76,23,21.87
2023-11-05 17:50:28.949000+00:00,0.09,50.3,7.76,23,21.87
2023-11-05 17:55:40.187000+00:00,0.06,50,7.76,23,21.94
2023-11-05 18:00:48.703000+00:00,0.06,49.9,7.75,23,21.87
2023-11-05 18:06:09.199000+00:00,0.06,49.2,7.75,23,22
2023-11-05 18:11:20.515000+00:00,0.09,49.1,7.75,23,21.87
2023-11-05 18:16:36.585000+00:00,0.06,49.4,7.75,23,21.87
2023-11-05 18:21:45.545000+00:00,0.06,49.4,7.76,23,21.87
2023-11-05 18:26:53.976000+00:00,0.09,49.5,7.75,23,21.94
2023-11-05 18:32:08.275000+00:00,0.06,49.5,7.75,23,21.94
2023-11-05 18:37:16.524000+00:00,0.03,49.2,7.76,23,21.87
2023-11-05 18:42:25.837000+00:00,0.06,49.1,7.75,23,21.87
2023-11-05 18:47:38.496000+00:00,0.06,48.7,7.75,23,21.94
2023-11-05 18:52:47.761000+00:00,0.06,49,7.74,23,21.94
2023-11-05 18:57:56.446000+00:00,0.06,48.4,7.74,23,21.81
2023-11-05 19:03:10+00:00,0.06,46.4,7.75,23,21.87
2023-11-05 19:08:18.566000+00:00,0.06,47.6,7.75,23,21.87
2023-11-05 19:13:28.257000+00:00,0.06,47.2,7.75,23,21.87
2023-11-05 19:18:41.568000+00:00,0.09,47.5,7.75,23,21.87
2023-11-05 19:23:50.178000+00:00,0.06,47.2,7.75,23,21.87
2023-11-05 19:28:59.212000+00:00,0.06,47.5,7.76,23,21.94
2023-11-05 19:34:13.382000+00:00,0.06,48.1,7.74,23,21.87
2023-11-05 19:39:23.110000+00:00,0.06,48.6,7.76,23,21.87
2023-11-05 19:44:31.897000+00:00,0.06,48.1,7.75,23,21.87
2023-11-05 19:49:46.400000+00:00,0.06,48.3,7.74,23,21.87
2023-11-05 19:54:55.135000+00:00,0.06,48.9,7.74,23,21.87
2023-11-05 20:00:04.026000+00:00,0.06,49,7.75,23,21.87
2023-11-05 20:05:17.181000+00:00,0.06,49.1,7.75,23,21.87
2023-11-05 20:10:25.665000+00:00,0.06,49,7.74,23,21.87
2023-11-05 20:15:34.738000+00:00,0.06,47.7,7.75,22.8,21.81
2023-11-05 20:20:48.941000+00:00,0.06,47.5,7.74,22.7,21.87
2023-11-05 20:25:57.936000+00:00,0.06,47.9,7.74,22.9,21.81
2023-11-05 20:31:06.700000+00:00,0.06,45.8,7.74,22.7,21.87
2023-11-05 20:36:20.086000+00:00,0.06,46.3,7.74,22.8,21.81
2023-11-05 20:41:28.777000+00:00,0.06,45.2,7.74,22.9,21.81
2023-11-05 20:46:37.059000+00:00,0.03,45.3,7.74,22.9,21.81
2023-11-05 20:51:50.735000+00:00,0.06,45.2,7.73,22.9,21.81
2023-11-05 20:56:59.436000+00:00,0.06,45.4,7.73,22.9,21.81
2023-11-05 21:02:08.496000+00:00,0.06,45.2,7.73,22.9,21.87
2023-11-05 21:07:21.763000+00:00,0.06,44.8,7.75,22.9,21.81
2023-11-05 21:12:30.042000+00:00,0.06,44.4,7.76,22.8,21.81
2023-11-05 21:17:39+00:00,0.06,44.8,7.73,22.8,21.81
2023-11-05 21:22:51.237000+00:00,0.03,43.7,7.74,22.9,21.87
2023-11-05 21:27:59.824000+00:00,0.06,44.2,7.75,22.8,21.81
2023-11-05 21:33:08.048000+00:00,0.06,43.9,7.74,22.9,21.81
2023-11-05 21:38:21.058000+00:00,0.09,43.8,7.74,22.9,21.81
2023-11-05 21:43:29.837000+00:00,0.03,43.7,7.74,22.9,21.81
2023-11-05 21:48:37.984000+00:00,0.06,44.4,7.73,23,21.81
2023-11-05 21:53:51.557000+00:00,0.06,44.2,7.73,23,21.87
2023-11-05 21:59:00.261000+00:00,0.03,44.3,7.74,23,21.81
2023-11-05 22:04:09.564000+00:00,0.13,44.8,7.76,23,21.75
2023-11-05 22:09:21.278000+00:00,0.09,43.6,7.77,23.1,21.69
2023-11-05 22:14:30.149000+00:00,0.13,44.2,7.75,23,21.69
2023-11-05 22:19:38.520000+00:00,0.13,44,7.76,23,21.69
2023-11-05 22:24:47.679000+00:00,0.16,42.9,7.76,23.1,21.75
2023-11-05 22:29:57.487000+00:00,0.09,43.4,7.76,23.2,21.75
2023-11-05 22:35:06.686000+00:00,0.13,42.7,7.74,23.4,21.69
2023-11-05 22:40:14.850000+00:00,0.13,43,7.74,23.5,21.69
2023-11-05 22:45:24.098000+00:00,0.12,43,7.75,23.5,21.62
2023-11-05 22:50:31.786000+00:00,0.09,42.2,7.75,23.5,21.69
2023-11-05 22:55:44.915000+00:00,0.09,42.2,7.74,23.4,21.62
2023-11-05 23:00:54.292000+00:00,0.13,42.2,7.76,23.5,21.69
2023-11-05 23:06:01.517000+00:00,0.12,41.6,7.75,23.5,21.62
2023-11-05 23:11:09.175000+00:00,0.12,42.6,7.74,23.5,21.62
2023-11-05 23:16:19.215000+00:00,0.16,41.4,7.73,23.3,21.62
2023-11-05 23:21:27.653000+00:00,0.16,41.3,7.74,23.4,21.62
2023-11-05 23:26:35.378000+00:00,0.13,42.1,7.73,23.4,21.69
2023-11-05 23:31:42.503000+00:00,0.12,42.3,7.74,23.5,21.62
2023-11-05 23:36:52.602000+00:00,0.13,42.3,7.74,23.7,21.69
2023-11-05 23:42:00.287000+00:00,0.16,42.6,7.74,23.8,21.62
2023-11-05 23:47:07.727000+00:00,0.13,42.8,7.74,23.7,21.69
2023-11-05 23:52:15.105000+00:00,0.12,43.3,7.74,23.8,21.56
2023-11-05 23:57:23+00:00,0.16,43.1,7.74,24,21.62
2023-11-06 00:02:34.006000+00:00,0.16,43.1,7.75,24,21.56
2023-11-06 00:07:41.300000+00:00,0.16,44.2,7.75,23.9,21.62
2023-11-06 00:12:49.414000+00:00,0.12,43.8,7.74,23.9,21.56
2023-11-06 00:17:56.846000+00:00,0.19,44.1,7.74,23.8,21.56
2023-11-06 00:23:07.006000+00:00,0.19,44.4,7.74,23.9,21.56
